Price,Bedrooms,Bathrooms,type,address,deposit,available_date,rooms_available,Gas,Electricity,Water,Internet,Fridge,Freezer,Oven,Microwave,Dishwasher,Washing machine,Dryer,Furnished,Double glazing,Separate lounge,Bath,Shower,Alarm,Fire alarm,Garden,Off road parking,Garage,Wifi,Sky/Cable package,Energy performance certificate,Gas safe registered,Electrical safety certificate,NRLA registered
249,1,1,flat,"Hope Road, Victoria Park, Manchester, M145ET",175,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
285,1,1,flat,"Hathersage Road, Rusholme, Manchester, M130JQ",225,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
361,1,1,flat,"Hathersage Road, Rusholme, Manchester, M130JQ",300,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
161,3,3,flat,"Notte Street, The Hoe, Plymouth, PL12AQ",100,7th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
237,3,3,flat,"Bath Street, City Centre, Glasgow, G24JW",225,7th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
264,1,1,flat,"Grove Street, Fountainbridge, Edinburgh, EH38FD",250,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
256,5,5,flat,"Lakeside Way, Neasdon, London, HA90BU",199,7th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
271,1,1,flat,"Lakeside Way, Neasdon, London, HA90BU",199,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
323,1,1,flat,"Wood Street, City Centre, Kingston, KT11TY",275,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
387,3,3,flat,"Tyrian Place, Shadwell, London, E11DQ",375,7th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
603,6,6,flat,"Euston Road, Fitzrovia, London, NW12FA",575,14th September 2024,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
168,4,4,flat,"High Street, Aberffraw, Bangor, LL571NP",75,14th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No
168,6,6,flat,"High Street, Aberffraw, Bangor, LL571NP",75,14th September 2024,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No
230,5,5,flat,"Lambert & Fairfield House Granby Row, Micklefield, Manchester, M607LH",175,14th September 2024,5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No
199,2,1,flat,"Lower Gill Street, Low Hill, Liverpool, L35BB",100,14th September 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
325,2,1,flat,"Whitworth Street, City Centre, Manchester, M13GW",225,14th September 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
256,4,4,flat,"Hathersage Road, Rusholme, Manchester, M130JQ",225,14th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
192,1,1,flat,"Seaford Road, Charlestown, Salford, M66FN",150,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
346,7,8,flat,"Blackburn Road, West Hampstead, London, NW61RZ",275,7th September 2024,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
184,6,6,flat,"St Georges Close, Netherthorpe, Sheffield, S37HL",100,14th September 2024,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
341,7,7,flat,"Pitfield Street, Hoxton, London, N16JP",275,,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
103,1,1,flat,"Edward Street, Netherthorpe, Sheffield, S37GB",75,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
133,1,1,flat,"Pitt Street, Devonshire Green, Sheffield, S14DQ",100,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
212,2,1,flat,"Nelson Street, Hockley, Nottingham, NG11EB",175,14th September 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
236,1,4,flat,"Tower House Street, City Centre, Leeds, LS28GH",175,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
91,1,1,flat,"Tumbling Hill Street, City Centre, Bradford, BD71DB",50,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
135,5,1,flat,"Bishop Street, City Centre, Coventry, CV11AQ",100,14th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
176,6,6,flat,"Bishop Street, City Centre, Coventry, CV11AQ",100,14th September 2024,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
172,2,1,flat,"Bishop Street, City Centre, Coventry, CV11AQ",100,14th September 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
215,5,6,flat,"Burley Road, Hyde Park, Leeds, LS31JZ",150,14th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
383,5,5,flat,"Pitfield Street, Hoxton, London, N16JP",275,,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
378,1,1,flat,"Pitfield Street, Hoxton, London, N16JP",275,,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
372,6,6,flat,"Pitfield Street, Hoxton, London, N16JP",275,,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
275,1,1,flat,"Newarke Street, City Centre, Leicester, LE15SP",100,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
142,1,1,flat,"Holmes Road, West End, Lincoln, LN11RF",100,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
156,1,1,flat,"Holmes Road, West End, Lincoln, LN11RF",100,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
146,1,1,flat,"Holmes Road, West End, Lincoln, LN11RF",100,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
163,1,1,flat,"Holmes Road, West End, Lincoln, LN11RF",100,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
287,2,2,flat,"The Furlong, Bevendean, Brighton, BN24FR",225,14th September 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
316,4,4,flat,"Newmarket Road, Elm Grove, Brighton, BN23QF",300,7th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
152,4,4,flat,"Edward Street, Netherthorpe, Sheffield, S37GB",75,14th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
128,1,1,flat,"High Street, City Centre, Bangor, LL571NP",75,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
201,4,4,flat,"Hope Road, Victoria Park, Manchester, M145ET",175,14th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
105,3,3,flat,"North Road, Dunstall, Wolverhampton, WV11HR",75,14th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
371,4,4,flat,"Marlborough Street, Kingsdown, Bristol, BS13EQ",325,7th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
124,5,2,flat,"Stoddart Street, Shieldfield, Newcastle, NE21AW",75,14th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
203,4,4,flat,"Kings Manor, City Centre, Newcastle, NE16PA",125,14th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
260,5,5,flat,"Dundee Street, Fountainbridge, Edinburgh, EH111AB",225,7th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
276,1,1,flat,"Dundee Street, Fountainbridge, Edinburgh, EH111AB",225,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
255,4,4,flat,"Egham Hill, Englefield Green, Egham, TW200ER",225,21st September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
346,6,6,flat,"Isledon Road, Finsbury Park, London, N77JR",250,7th September 2024,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
455,2,1,flat,"Paris Garden, Waterloo, London, SE18ND",423,14th September 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
115,3,3,flat,"Lower Gill Street, Low Hill, Liverpool, L35BB",100,14th September 2024,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No
157,3,3,flat,"Lower Gill Street, Low Hill, Liverpool, L35BB",100,14th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No
154,5,5,flat,"High Street, Aberffraw, Bangor, LL571NP",75,14th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No
410,2,1,flat,"Paris Garden, Newington, London, SE18ND",350,,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No
407,2,1,flat,"Silicon Way, Hoxton, London, N16AT",375,7th September 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
343,1,1,flat,"Hillside Crescent, Abbeyhill, Edinburgh, EH75EA",200,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
340,2,1,flat,"Fairfield Street, City Centre, Manchester, M13GF",325,14th September 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
260,4,4,flat,"Hathersage Road, Rusholme, Manchester, M130JQ",225,14th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
136,4,4,flat,"Pitt Street, Devonshire Green, Sheffield, S14DQ",100,14th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No
224,5,5,flat,"Seaford Road, Charlestown, Salford, M66FN",150,7th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
145,5,5,flat,"Moor Lane, Plungington, Preston, PR11LR",75,7th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
163,1,1,flat,"Lancaster Road, Highfields, Leicester, LE17HA",125,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
135,5,5,flat,"Wellington Street, Devonshire Green, Sheffield, S14HL",75,14th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
123,1,1,flat,"Wellington Street, Devonshire Green, Sheffield, S14HL",75,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
110,5,5,flat,"Edward Street, Netherthorpe, Sheffield, S37GB",75,14th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
125,1,1,flat,"Radford Street, Netherthorpe, Sheffield, S37AZ",125,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
87,3,3,flat,"Firth Street, Aspley, Huddersfield, HD13BN",50,14th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
94,1,1,flat,"Firth Street, Aspley, Huddersfield, HD13BN",75,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
346,1,1,flat,"St Clements Street, City Centre, Oxford, OX41GG",325,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
236,4,1,flat,"Tower House Street, City Centre, Leeds, LS28GH",175,7th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
237,4,4,flat,"Tower House Street, City Centre, Leeds, LS28GH",175,7th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
103,1,1,flat,"Tumbling Hill Street, City Centre, Bradford, BD71DB",50,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
146,5,5,flat,"Notte Street, The Hoe, Plymouth, PL12AQ",100,7th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
186,1,1,flat,"Cross Chancellor Street, Woodhouse, Leeds, LS62TL",150,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
129,6,6,flat,"Newarke Street, City Centre, Leicester, LE15SP",100,7th September 2024,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
132,4,4,flat,"Newarke Street, City Centre, Leicester, LE15SP",100,7th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
93,1,3,flat,"Kings Bridge Road, City Centre, Huddersfield, HD13DG",75,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
116,4,4,flat,"Kings Bridge Road, City Centre, Huddersfield, HD13DG",75,14th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
321,4,4,flat,"Baker Street, Hanover, Brighton, BN14JN",250,7th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
182,2,1,flat,"Ruston Way, West End, Lincoln, LN67BQ",75,14th September 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
307,1,1,flat,"Newmarket Road, Elm Grove, Brighton, BN23QF",300,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
263,1,1,flat,"Grove Street, Fountainbridge, Edinburgh, EH38FD",250,7th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
197,3,3,flat,"Radford Street, Netherthorpe, Sheffield, S37AZ",125,14th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
250,2,2,flat,"Granby Row, City Centre, Manchester, M607LH",175,14th September 2024,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
423,1,1,flat,"Fairfield Street, City Centre, Manchester, M13GF",325,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
114,4,1,flat,"Stoddart Street, Shieldfield, Newcastle, NE21AW",75,14th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
306,5,5,flat,"Wood Street, City Centre, Kingston, KT11TY",275,7th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
375,3,3,flat,"Kingsland Road, Hoxton, London, E28AG",350,7th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
429,4,4,flat,"Bastwick Street, St Lukes, London, EC1V3AQ",324,7th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
436,3,1,flat,"Paris Garden, Waterloo, London, SE18ND",425,14th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
134,5,5,flat,"Lower Gill Street, Low Hill, Liverpool, L35BB",100,14th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No
222,3,1,flat,"Lambert & Fairfield House Granby Row, Micklefield, Manchester, M607LH",175,14th September 2024,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No
335,5,5,flat,"Baker Street, Preston Circus, Brighton, BN14JN",250,7th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
225,3,1,flat,"Granby Row, City Centre, Manchester, M607LH",175,14th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
192,4,4,flat,"Seaford Road, Charlestown, Salford, M66FN",150,7th September 2024,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
102,4,4,flat,"Kings Bridge Road, City Centre, Huddersfield, HD13DG",75,,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
119,5,2,flat,"St Georges Close, Netherthorpe, Sheffield, S37HL",100,14th September 2024,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
109,3,3,flat,"Moor Lane, Plungington, Preston, PR11LR",75,7th September 2024,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
378,1,1,flat,"Pitfield Street, Hoxton, London, N16JP",275,,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
111,1,1,flat,"Wellington Street, Devonshire Green, Sheffield, S14HL",75,14th September 2024,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
103,6,6,flat,"Edward Street, Netherthorpe, Sheffield, S37GB",75,14th September 2024,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
