,Price,Bedrooms,Bathrooms,type,deposit,rooms_available,Gas,Electricity,Water,Internet,Fridge,Freezer,Oven,Microwave,Dishwasher,Washing machine,Dryer,Furnished,Double glazing,Separate lounge,Bath,Shower,Alarm,Fire alarm,Garden,Off road parking,Garage,Wifi,Sky/Cable package,Energy performance certificate,Gas safe registered,Electrical safety certificate,NRLA registered,month,year,city,postcode,latitude,longitude
67,138.0,5.0,1.0,house,,5.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3HW,52.9622062,-1.150916875
68,138.0,7.0,2.0,flat,,7.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3HW,52.9622062,-1.150916875
69,160.0,8.0,3.0,flat,,8.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3QA,52.95605716666667,-1.1475934333333333
70,138.0,2.0,2.0,flat,,2.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3HW,52.9622062,-1.150916875
71,160.0,8.0,3.0,flat,,8.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3EP,52.9554327,-1.1482609
72,132.0,8.0,2.0,house,,8.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3HW,52.9622062,-1.150916875
73,196.0,1.0,1.0,studio,,1.0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3RB,52.95742,-1.14838
74,135.0,3.0,2.0,flat,,3.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 3HW,52.9622062,-1.150916875
75,140.0,4.0,1.0,flat,,4.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 4EN,52.96352993913044,-1.1524570260869564
76,150.0,4.0,1.0,flat,,4.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 4EN,52.96352993913044,-1.1524570260869564
77,180.0,5.0,2.0,house,700.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,August,2024, Exeter,EX1 2QX,50.72379874285714,-3.5082978571428574
79,115.0,5.0,2.0,house,,5.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.63011,-1.13375
80,103.0,7.0,2.0,house,,7.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.63011,-1.13375
81,115.0,5.0,2.0,house,,5.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.63011,-1.13375
82,115.0,5.0,2.0,house,,5.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.63011,-1.13375
83,110.0,8.0,2.0,house,,8.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.63011,-1.13375
84,105.0,7.0,2.0,house,,7.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.63011,-1.13375
85,103.0,7.0,2.0,house,,7.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.63011,-1.13375
86,122.0,4.0,1.0,house,,4.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.63011,-1.13375
87,102.0,7.0,2.0,house,,7.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.63011,-1.13375
88,100.0,7.0,2.0,house,,7.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.6306338,-1.1349259
89,110.0,8.0,2.0,house,,8.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE1 5TH,52.6306338,-1.1349259
90,118.0,6.0,2.0,house,,6.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE1 5TH,52.6306338,-1.1349259
91,118.0,6.0,2.0,house,,6.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE1 5TH,52.6306338,-1.1349259
92,117.0,6.0,2.0,house,,6.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE1 5TH,52.6306338,-1.1349259
93,118.0,6.0,2.0,house,,6.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE1 5TH,50.36812,-4.14699
94,175.0,2.0,1.0,flat,200.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,September,2024, Plymouth,PL1 3AB,50.38122,-4.13557
95,175.0,2.0,1.0,flat,200.0,2.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Plymouth,PL4 6QG,50.38273544166667,-4.140300154166667
96,145.0,6.0,6.0,house,200.0,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,September,2024, Plymouth,PL4 6NU,50.3755261,-4.1346669
97,165.0,2.0,1.0,house,200.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Plymouth,PL4 8NZ,51.74761,-1.24176
98,154.0,6.0,3.0,house,769.0,6.0,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,September,2024, Oxford,OX4 1EF,51.742488,-1.2268031
99,154.0,6.0,4.0,house,769.0,6.0,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,August,2024, Oxford,OX4 2BY,52.61367,-1.11569
100,85.0,5.0,3.0,house,,5.0,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,July,2024, Leicester,LE2 3FT,50.7942899,-1.08154
101,127.0,9.0,6.0,house,100.0,9.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Portsmouth,PO5 1ED,50.7939999,-1.08257
102,125.0,8.0,3.0,house,100.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Portsmouth,PO5 1EA,50.79356,-1.09497
103,160.0,7.0,7.0,house,100.0,7.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Portsmouth,PO5 4AB,50.7942899,-1.08154
104,160.0,8.0,9.0,house,100.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Portsmouth,PO5 1ED,53.56677,-2.87873
105,140.0,6.0,3.0,house,250.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,August,2024, Ormskirk,L39 2AP,52.26511,-0.89646
106,125.0,4.0,1.0,house,625.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 7TB,52.26553,-0.89698
107,125.0,4.0,1.0,house,625.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 7TF,52.2604645,-0.9008454
108,122.0,4.0,2.0,house,610.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 7AZ,52.25616,-0.89754
109,120.0,4.0,1.0,house,600.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 6PG,52.22728,-0.8983
110,130.0,4.0,1.0,house,650.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN4 8DT,52.22665,-0.90645
111,125.0,4.0,1.0,house,625.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN4 8EY,52.2268,-0.90113
112,135.0,4.0,1.0,house,675.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN4 8DY,52.2268,-0.90113
113,120.0,4.0,1.0,house,600.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN4 8DY,52.24462,-0.88127
114,115.0,1.0,2.0,house,575.0,1.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,, Northampton,NN1 4JG,52.26553,-0.89698
115,128.0,4.0,2.0,house,640.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 7TF,52.26198,-0.89783
116,122.0,5.0,1.0,house,610.0,5.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 7PP,52.24129,-0.918
117,120.0,4.0,1.0,house,600.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN5 5BQ,52.2473534,-0.900406
118,125.0,5.0,2.0,house,625.0,5.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 6BU,52.24554,-0.90329
119,120.0,3.0,1.0,house,600.0,3.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 6BD,52.25385,-0.90002
120,170.0,1.0,1.0,flat,850.0,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 6LE,52.25385,-0.90002
121,130.0,1.0,3.0,house,650.0,1.0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,, Northampton,NN2 6LE,52.26303,-0.89723
122,128.0,5.0,2.0,house,640.0,5.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 7QX,52.24514,-0.88511
123,135.0,4.0,1.0,house,675.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN1 3QR,52.24539,-0.8785
124,125.0,4.0,1.0,house,625.0,4.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN1 4HW,52.25034,-0.89942
125,145.0,6.0,3.0,house,725.0,6.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 6EU,52.2268,-0.90113
126,123.0,4.0,1.0,house,615.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN4 8DY,52.2521981,-0.8785594
127,115.0,1.0,1.0,house,575.0,1.0,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 7JF,52.23859,-0.88803
128,130.0,1.0,2.0,house,650.0,1.0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN1 5QJ,52.26198,-0.89783
129,115.0,1.0,1.0,house,575.0,1.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 7PP,52.24668,-0.9024
130,137.0,4.0,1.0,house,685.0,4.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 6BL,52.25853,-0.92027
131,85.0,3.0,1.0,house,423.0,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN5 7NP,52.2255862,-0.90453085
132,125.0,1.0,1.0,house,625.0,1.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN4 8LG,52.247022,-0.875281
133,120.0,5.0,2.0,house,600.0,5.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN1 4PF,52.2498099,-0.89969
134,120.0,5.0,2.0,house,600.0,5.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 6ES,52.2420199,-0.91968
135,125.0,4.0,2.0,house,625.0,4.0,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN5 5BW,52.23377615,-0.8937549
136,140.0,1.0,2.0,house,700.0,1.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN1 1HH,52.2426686,-0.9097919
137,120.0,1.0,1.0,house,600.0,1.0,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN5 7DR,52.24743,-0.90223
138,135.0,3.0,1.0,house,675.0,3.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 6BY,52.2502557,-0.8962208
139,141.0,5.0,2.0,house,705.0,5.0,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,, Northampton,NN2 6EW,53.8074,-1.54465
140,115.0,4.0,2.0,house,,4.0,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,July,2024, Leeds,LS7 1HT,53.80932,-1.57205
141,128.0,4.0,2.0,house,,4.0,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leeds,LS6 1PW,53.80791,-1.568
142,115.0,4.0,2.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leeds,LS6 1NW,52.9215,-1.22338
143,215.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Chilwell,NG9 4HL,52.95537175909091,-1.1584297181818182
144,200.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 5FD,52.9215,-1.22338
145,200.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Chilwell,NG9 4HL,52.9215,-1.22338
146,170.0,3.0,1.0,flat,50.0,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Chilwell,NG9 4HL,52.95105257857143,-1.1488932785714285
147,235.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 7DD,52.95105257857143,-1.1488932785714285
148,235.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 7DD,52.95105257857143,-1.1488932785714285
149,235.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 7DD,52.95105257857143,-1.1488932785714285
150,235.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 7DD,52.95105257857143,-1.1488932785714285
151,235.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 7DD,52.95105257857143,-1.1488932785714285
152,235.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 7DD,52.95105257857143,-1.1488932785714285
153,235.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 7DD,52.9201536,-1.4919191
154,114.0,7.0,7.0,house,,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Derby,DE22 3JB,52.9201536,-1.4919191
155,127.0,9.0,9.0,house,,9.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Derby,DE22 3JB,52.9201536,-1.4919191
156,124.0,9.0,1.0,house,,9.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Derby,DE22 3JB,52.9201536,-1.4919191
157,127.0,7.0,7.0,house,,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Derby,DE22 3JB,52.9201536,-1.4919191
158,127.0,8.0,8.0,house,,8.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Derby,DE22 3JB,52.9286144,-1.4833847
159,102.0,3.0,1.0,house,,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Derby,DE1 3JY,53.38543,-1.49672
160,123.0,4.0,1.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Sheffield,S10 1ER,53.38543,-1.49672
161,123.0,6.0,2.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Sheffield,S10 1ER,52.9286144,-1.4833847
162,93.0,6.0,2.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Derby,DE1 3JY,53.38511,-1.48074
163,138.0,7.0,2.0,house,,7.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Sheffield,S3 7HP,53.38511,-1.48074
164,119.0,7.0,2.0,house,,7.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Sheffield,S3 7HP,53.38511,-1.48074
165,119.0,7.0,7.0,house,,7.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Sheffield,S3 7HP,53.38511,-1.48074
166,120.0,7.0,7.0,house,,7.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Sheffield,S3 7HP,53.45571,-2.2039
167,135.0,5.0,1.0,house,,5.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Manchester,M13 0NR,53.45571,-2.2039
168,156.0,3.0,1.0,house,,3.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Manchester,M13 0NR,53.45561,-2.20834
169,150.0,5.0,1.0,house,,5.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Manchester,M13 0ZP,53.45655,-2.23251
170,173.0,3.0,1.0,house,,3.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Manchester,M14 4DG,53.45655,-2.23251
171,122.0,8.0,2.0,house,,8.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Manchester,M14 4DG,53.45074,-2.22676
172,158.0,3.0,1.0,house,,3.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Manchester,M14 5WE,53.4565399,-2.2351899
173,134.0,5.0,1.0,house,,5.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Manchester,M14 4DW,53.45655,-2.23419
174,158.0,3.0,1.0,house,,3.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Manchester,M14 4DQ,53.45548,-2.23191
175,161.0,2.0,1.0,house,,2.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Manchester,M14 4DU,53.45326,-2.23219
176,123.0,8.0,2.0,house,,8.0,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Manchester,M14 7ND,53.45655,-2.23251
177,161.0,2.0,1.0,house,,2.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Manchester,M14 4DG,52.9286144,-1.4833847
178,96.0,4.0,1.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Derby,DE1 3JY,53.38512,-1.4801899
179,95.0,1.0,1.0,house,,12.0,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Sheffield,S3 7GW,53.45585,-2.23456
180,161.0,2.0,1.0,house,,2.0,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Manchester,M14 4FU,53.2343199,-0.54926
181,114.0,6.0,2.0,house,,6.0,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Lincoln,LN1 1LQ,53.2413363,-0.542301
182,102.0,4.0,2.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Lincoln,LN1 3JG,53.2306704,-0.5333734
183,123.0,6.0,6.0,house,,6.0,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Lincoln,LN2 5HN,53.2306704,-0.5333734
184,123.0,6.0,6.0,house,,6.0,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Lincoln,LN2 5HN,53.2306704,-0.5333734
185,123.0,6.0,6.0,house,,6.0,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Lincoln,LN2 5HN,53.23058,-0.53171
186,123.0,8.0,8.0,house,,8.0,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Lincoln,LN2 5HP,53.23058,-0.53171
